Score,Label,Name,Category,Duration(min),TSS,IF,Protocol,Z1%,Z2%,Z3%,Z4%,Z5%,Z6%,Dominant,Notes,File
7,GOOD ✓,#69-DPC STME Intervals - Session 2,zf18-direct-power-coaching-phase-6,55.5,43.2,0.683,VO2max — 12min steady @ 120%,77.5,0.0,0.0,0.0,0.0,22.5,Z1,Sustained supra-threshold work,week-2-69-dpc-stme-intervals-session-2.zwo
7,GOOD ✓,5. Primed FTP,talent-pipeline-2020,55.5,50.9,0.742,Threshold — 22min steady @ 99%,54.1,0.0,0.0,10.8,32.4,2.7,Z1,Sustained threshold work,5-primed-ftp.zwo
7,GOOD ✓,SZRGWO 07.0,mattias-thyr-unstructured-workouts,55.2,70.7,0.877,Threshold — 32min steady @ 101%,14.5,0.0,26.6,18.1,27.2,13.6,Z5,Sustained threshold work,szrgwo-070.zwo
7,GOOD ✓,SZRGWO 07.1,mattias-thyr-unstructured-workouts,55.1,68.2,0.862,Threshold — 34min steady @ 100%,20.0,0.0,18.8,0.0,54.5,6.8,Z5,Sustained threshold work,szrgwo-071.zwo
7,GOOD ✓,SZRGWO 11.3,mattias-thyr-unstructured-workouts,55.1,67.0,0.854,Threshold — 34min steady @ 99%,20.0,0.0,18.8,36.3,18.2,6.8,Z4,Sustained threshold work,szrgwo-113.zwo
7,GOOD ✓,Day 5 - 40/20's into FTP #1,2018-prl100-prep,55.0,56.2,0.783,Threshold — 25min steady @ 100%,32.1,19.1,0.0,39.1,0.0,9.7,Z4,Sustained threshold work,week-6-day-5-4020s-into-ftp-1.zwo
7,GOOD ✓,Day 4 - Sprints #2,2018-prl46-prep,55.0,29.1,0.563,Sprint — 4×10s @ 181%,84.2,5.5,0.0,9.1,0.0,1.2,Z1,Neuromuscular power / sprint,week-6-day-4-sprints-2.zwo
7,GOOD ✓,Day 4 - Through the Zones #1,2018-prl46-prep,55.0,55.8,0.78,Sweet Spot — 30min steady @ 93%,18.2,27.3,0.0,40.0,10.9,3.6,Z4,Sustained sub-threshold work,week-8-day-4-through-the-zones-1.zwo
7,GOOD ✓,2x15 FTP Intervals,30-60-minutes-to-burn,55.0,61.0,0.816,Threshold — 30min steady @ 100%,0.0,45.5,0.0,0.0,54.5,0.0,Z5,Sustained threshold work,2x15-ftp-intervals.zwo
7,GOOD ✓,40/20's into FTP #1,30-60-minutes-to-burn,55.0,56.2,0.783,Threshold — 25min steady @ 100%,32.1,19.1,0.0,39.1,0.0,9.7,Z4,Sustained threshold work,4020s-into-ftp-1.zwo
7,GOOD ✓,The Kitchen Sink,30-60-minutes-to-burn,55.0,47.7,0.721,Sweet Spot — 15min steady @ 92%,29.1,28.2,20.0,15.5,5.5,1.8,Z1,Sustained sub-threshold work,the-kitchen-sink.zwo
7,GOOD ✓,Through the Zones #1,30-60-minutes-to-burn,55.0,55.8,0.78,Sweet Spot — 30min steady @ 93%,18.2,27.3,0.0,40.0,10.9,3.6,Z4,Sustained sub-threshold work,through-the-zones-1.zwo
7,GOOD ✓,Race Day,best-of-coop-academy,55.0,50.1,0.739,Threshold — 17min steady @ 105%,43.6,9.1,16.4,16.4,0.0,14.5,Z1,Sustained threshold work,za-2018-race-day.zwo
7,GOOD ✓,4 Minute Power,best-of-coop-academy,55.0,44.7,0.698,Sweet Spot — 17min steady @ 92%,38.2,27.3,21.8,3.6,0.0,9.1,Z1,Sustained sub-threshold work,za-2019-4-minute-power-.zwo
7,GOOD ✓,Aerobic Conditioning,best-of-coop-academy,55.0,53.1,0.761,Sweet Spot — 30min steady @ 92%,30.9,14.5,0.0,43.6,10.9,0.0,Z4,Sustained sub-threshold work,za-2022-aerobic-conditioning.zwo
7,GOOD ✓,Full-Distance Build,best-of-coop-academy,55.0,44.7,0.698,Threshold — 12min steady @ 96%,36.4,2.7,36.4,10.9,10.0,3.6,Z1,Sustained threshold work,za-2022-full-distance-build.zwo
7,GOOD ✓,Day 7: Hayman's Hustle 2017,coaches-challenge,55.0,65.6,0.846,Threshold — 35min steady @ 100%,23.6,10.9,1.8,36.4,3.6,23.6,Z4,Sustained threshold work,day-7-haymans-hustle-2017.zwo
7,GOOD ✓,Day 4 - Z6 Intervals,crit-crusher,55.0,45.4,0.704,Anaerobic — 10×30s @ 130%,45.5,36.4,0.0,0.0,0.0,18.2,Z1,Anaerobic capacity / W' builder,week-4-day-4-z6-intervals.zwo
7,GOOD ✓,Day 4 - Z6 Intervals,crit-crusher,55.0,42.6,0.682,Anaerobic — 10×30s @ 130%,63.6,18.2,0.0,0.0,0.0,18.2,Z1,Anaerobic capacity / W' builder,week-5-day-4-z6-intervals.zwo
7,GOOD ✓,Day 4 - Z6 Intervals,crit-crusher,55.0,42.6,0.682,Anaerobic — 10×30s @ 130%,63.6,18.2,0.0,0.0,0.0,18.2,Z1,Anaerobic capacity / W' builder,week-6-day-4-z6-intervals.zwo
7,GOOD ✓,"7. Minute Intervals into ""Sweetspot"" Set 1",cycleops-tt-challenge,55.0,31.8,0.589,Anaerobic — 3×60s @ 150%,76.4,0.0,0.0,18.2,0.0,5.5,Z1,Anaerobic capacity / W' builder,7-minute-intervals-into-sweetspot-set-1.zwo
7,GOOD ✓,Tom Pidcock: CX Champion,daily-fit,55.0,62.5,0.826,Anaerobic — 5×30s @ 140%,0.0,60.9,0.0,28.5,0.0,10.6,Z2,Anaerobic capacity / W' builder,tom-pidcock-cx-champion.zwo
7,GOOD ✓,1. 24 Shots to Fire,dirt-destroyer,55.0,48.8,0.73,Sprint — 8×30s @ 150%,63.6,12.7,0.0,0.0,0.0,23.6,Z1,Neuromuscular power / sprint,week-5-1-24-shots-to-fire.zwo
7,GOOD ✓,16. Power Party,fitness-jumpstart,55.0,58.8,0.801,Sprint — 3×20s @ 151%,43.2,14.5,2.3,1.8,16.4,21.8,Z1,Neuromuscular power / sprint,16-power-party.zwo
7,GOOD ✓,6x2 V02 (115)Trainer ChickenCycling 6B,gravel-grinder,55.0,44.3,0.695,Threshold — 18min steady @ 105%,61.8,5.5,10.9,0.0,0.0,21.8,Z1,Sustained threshold work,week-6-6x2-v02-115trainer-cc-6b.zwo
7,GOOD ✓,Seated Big Gear Sprints,gravel-grinder,55.0,41.9,0.676,VO2max — 10min steady @ 112%,60.0,14.5,7.3,7.3,0.0,10.9,Z1,Sustained supra-threshold work,week-8-seated-big-gear-sprints.zwo
7,GOOD ✓,z5 3 sets of 1min/1:30/2 min,john-hunts-workouts,55.0,39.7,0.658,VO2max — 14min steady @ 114%,64.5,10.9,0.0,0.0,0.0,24.5,Z1,Sustained supra-threshold work,z5-3-sets-of-1min1302-min.zwo
7,GOOD ✓,3. Explosive power into Z4,l-etape-du-tour-training-club,55.0,53.9,0.767,Sweet Spot — 25min steady @ 92%,27.3,23.6,0.0,43.6,0.0,5.5,Z4,Sustained sub-threshold work,phase-3-3-explosive-power-into-z4.zwo
7,GOOD ✓,2x15 FTP Intervals,less-than-60-minutes-to-burn,55.0,61.0,0.816,Threshold — 30min steady @ 100%,0.0,45.5,0.0,0.0,54.5,0.0,Z5,Sustained threshold work,2x15-ftp-intervals.zwo
7,GOOD ✓,Tom Pidcock: CX Champion,pro-training-camp-ineos-grenadiers,55.0,62.5,0.826,Anaerobic — 5×30s @ 140%,0.0,60.9,0.0,28.5,0.0,10.6,Z2,Anaerobic capacity / W' builder,tom-pidcock-cx-champion.zwo
7,GOOD ✓,EF Pro Cycling's Yellow Day Workout,sprinting,55.0,38.5,0.648,Anaerobic — 4×15s @ 115%,75.5,9.1,0.0,0.0,0.0,15.5,Z1,Anaerobic capacity / W' builder,ef-pro-cyclings-yellow-day-workout.zwo
7,GOOD ✓,EF Pro Cycling's Yellow Day Workout,whoop-workout-series,55.0,38.5,0.648,Anaerobic — 4×15s @ 115%,75.5,9.1,0.0,0.0,0.0,15.5,Z1,Anaerobic capacity / W' builder,yellow-day-ef-pro-cyclings-yellow-day-workout.zwo
7,GOOD ✓,#43-DPC TT - Strength Reps - Set 1,zf18-direct-power-coaching-phase-4,55.0,43.0,0.685,Threshold — 20min steady @ 97%,63.6,0.0,0.0,35.2,0.0,1.2,Z1,Sustained threshold work,week-1-43-dpc-tt-strength-reps-set-1.zwo
7,GOOD ✓,#68-DPC Sweetspot Session 2,zf18-direct-power-coaching-phase-6,55.0,49.7,0.736,Sweet Spot — 30min steady @ 92%,45.5,0.0,0.0,54.5,0.0,0.0,Z4,Sustained sub-threshold work,week-2-68-dpc-sweetspot-session-2.zwo
7,GOOD ✓,#78-DPC Z5 Intervals Set 1,zf18-direct-power-coaching-phase-7,55.0,40.7,0.666,Anaerobic — 5×60s @ 115%,72.7,0.0,0.0,0.0,0.0,27.3,Z1,Anaerobic capacity / W' builder,week-1-78-dpc-z5-intervals-set-1.zwo
7,GOOD ✓,#105-DPC 30' FTP,zf18-direct-power-coaching-phase-9,55.0,54.8,0.773,Threshold — 30min steady @ 100%,45.5,0.0,0.0,0.0,54.5,0.0,Z5,Sustained threshold work,week-2-105-dpc-30-ftp.zwo
7,GOOD ✓,9. Race Day,pro-development-2018,55.0,50.1,0.739,Threshold — 17min steady @ 105%,43.6,9.1,16.4,16.4,0.0,14.5,Z1,Sustained threshold work,9-race-day.zwo
7,GOOD ✓,1. Aerobic Conditioning,elite-selection-2022,55.0,53.1,0.761,Sweet Spot — 30min steady @ 92%,30.9,14.5,0.0,43.6,10.9,0.0,Z4,Sustained sub-threshold work,1-aerobic-conditioning.zwo
7,GOOD ✓,ODChickenCyclingers - VO2max 355,twelve-week-ftp-challenge,55.0,44.8,0.699,VO2max — 17min steady @ 117%,56.4,10.9,1.8,0.0,3.6,27.3,Z1,Sustained supra-threshold work,vo2-max-community-vo2max-355.zwo
7,GOOD ✓,Emporia Exertions,daily-fit,54.8,47.7,0.723,Sprint — 3×15s @ 170%,31.1,21.0,36.5,7.3,0.0,4.1,Z3,Neuromuscular power / sprint,emporia-exertions.zwo
7,GOOD ✓,Emporia Exertions,garmin-unbound-gravel-training-plan,54.8,47.7,0.723,Sprint — 3×15s @ 170%,31.1,21.0,36.5,7.3,0.0,4.1,Z3,Neuromuscular power / sprint,week-6-emporia-exertions.zwo
7,GOOD ✓,FTP Boost,best-of-coop-academy,54.5,53.3,0.766,Threshold — 22min steady @ 101%,38.5,18.3,0.0,22.0,16.5,4.6,Z1,Sustained threshold work,za-2021-ftp-boost.zwo
7,GOOD ✓,Stage 5,dig-deep-coaching-3-week-grand-tour,54.5,55.0,0.778,Threshold — 28min steady @ 98%,32.1,16.5,18.3,2.8,17.4,12.8,Z1,Sustained threshold work,stage-5.zwo
7,GOOD ✓,6. FTP Boost,elite-selection-2021,54.5,53.3,0.766,Threshold — 22min steady @ 101%,38.5,18.3,0.0,22.0,16.5,4.6,Z1,Sustained threshold work,6-ftp-boost.zwo
7,GOOD ✓,Jon's Mix,30-60-minutes-to-burn,54.3,52.2,0.759,Anaerobic — 3×60s @ 150%,34.0,22.1,0.0,36.8,0.0,7.1,Z4,Anaerobic capacity / W' builder,jons-mix.zwo
7,GOOD ✓,Jon's Mix,less-than-60-minutes-to-burn,54.3,52.2,0.759,Anaerobic — 3×60s @ 150%,34.0,22.1,0.0,36.8,0.0,7.1,Z4,Anaerobic capacity / W' builder,jons-mix.zwo
7,GOOD ✓,New York Grand Central Circuit,daily-fit,54.2,58.1,0.802,VO2max — 23min steady @ 109%,25.8,29.1,0.0,18.5,0.0,26.6,Z2,Sustained supra-threshold work,new-york-grand-central-circuit.zwo
7,GOOD ✓,4. New York Grand Central Circuit,z-racing,54.2,58.1,0.802,VO2max — 23min steady @ 109%,25.8,29.1,0.0,18.5,0.0,26.6,Z2,Sustained supra-threshold work,week-5-4-new-york-grand-central-circuit.zwo
7,GOOD ✓,4. New York Grand Central Circuit,competitive-race-prep,54.2,58.1,0.802,VO2max — 23min steady @ 109%,25.8,29.1,0.0,18.5,0.0,26.6,Z2,Sustained supra-threshold work,week-5-4-new-york-grand-central-circuit.zwo
7,GOOD ✓,Day 1 - HIT 80% FTP #2,4wk-ftp-booster,54.0,45.8,0.713,Sprint — 4×10s @ 175%,28.4,14.8,46.3,9.3,0.0,1.2,Z3,Neuromuscular power / sprint,week-2-day-1-hit-80-ftp-2.zwo
7,GOOD ✓,Day 1 - Cadence Into Over-Unders,active-offseason,54.0,37.8,0.648,Anaerobic — 6×30s @ 115%,55.6,27.8,0.0,11.1,0.0,5.6,Z1,Anaerobic capacity / W' builder,week-3-day-1-cadence-into-over-unders.zwo
7,GOOD ✓,6x2 VO2 Max,gravel-grinder,54.0,46.3,0.717,Threshold — 20min steady @ 106%,57.4,5.6,0.0,4.9,4.9,27.2,Z1,Sustained threshold work,week-3-6x2-vo2-max.zwo
7,GOOD ✓,7. Endurance With 30sec,l-etape-du-tour-training-club,54.0,41.9,0.682,Anaerobic — 6×30s @ 126%,16.7,63.9,9.3,4.6,0.0,5.6,Z2,Anaerobic capacity / W' builder,phase-2-7-endurance-with-30sec.zwo
7,GOOD ✓,Tempo with 30sec spike #1,tt-tuneup,54.0,49.6,0.742,Sprint — 4×10s @ 200%,30.2,14.8,38.9,0.0,9.3,6.8,Z3,Neuromuscular power / sprint,week-4-tempo-with-30sec-spike-1.zwo
7,GOOD ✓,#53-DPC Attack Intervals - Set 1,zf18-direct-power-coaching-phase-5,54.0,43.3,0.694,VO2max — 14min steady @ 118%,64.8,9.3,0.0,0.0,22.2,3.7,Z1,Sustained supra-threshold work,week-1-53-dpc-attack-intervals-set-1.zwo
7,GOOD ✓,Strength Surges,climbing,53.2,37.2,0.648,Threshold — 11min steady @ 96%,50.8,0.0,28.2,16.9,0.0,4.1,Z1,Sustained threshold work,strength-surges.zwo
7,GOOD ✓,4. Strength Surges,dirt-destroyer,53.2,37.2,0.648,Threshold — 11min steady @ 96%,50.8,0.0,28.2,16.9,0.0,4.1,Z1,Sustained threshold work,week-2-4-strength-surges.zwo
7,GOOD ✓,Day 5 - High Intensity/5min,2018-prl46-prep,53.0,57.2,0.805,VO2max — 23min steady @ 109%,28.3,28.3,0.0,12.6,18.9,11.9,Z1,Sustained supra-threshold work,week-10-day-5-high-intensity5min.zwo
7,GOOD ✓,Free Ride Sandwich,2020-rapha-festive-500,53.0,38.7,0.662,Sweet Spot — 20min steady @ 88%,47.2,15.1,0.0,37.7,0.0,0.0,Z1,Sustained sub-threshold work,free-ride-sandwich.zwo
7,GOOD ✓,Watopia Volcano Circuit,30-60-minutes-to-burn,53.0,67.3,0.873,Threshold — 37min steady @ 98%,9.4,18.2,0.0,45.3,11.3,15.7,Z4,Sustained threshold work,watopia-volcano-circuit.zwo
7,GOOD ✓,Climbing Adaption,climbing,53.0,49.6,0.749,Sprint — 4×10s @ 150%,27.0,11.3,52.8,0.0,0.0,8.8,Z3,Neuromuscular power / sprint,climbing-adaption.zwo
7,GOOD ✓,3. Seated Accelerations (RPM) - Strength Reps - Set 2,cycleops-tt-challenge,53.0,30.6,0.589,Sprint — 8×30s @ 200%,92.5,0.0,0.0,0.0,0.0,7.5,Z1,Neuromuscular power / sprint,3-seated-accelerations-rpm-strength-reps-set-2.zwo
7,GOOD ✓,Stage 3,dig-deep-coaching-3-week-grand-tour,53.0,57.0,0.803,Threshold — 20min steady @ 103%,27.4,0.0,39.6,1.9,22.6,8.5,Z3,Sustained threshold work,stage-3.zwo
7,GOOD ✓,FTP w/ Bursts,gcn,53.0,55.1,0.79,Anaerobic — 12×10s @ 130%,41.5,5.7,0.0,0.0,49.1,3.8,Z5,Anaerobic capacity / W' builder,race-prep-ftp-w-bursts.zwo
7,GOOD ✓,4. THU: Climbing Adaption,gcn-zero-to-hero-plan,53.0,49.6,0.749,Sprint — 4×10s @ 150%,27.0,11.3,52.8,0.0,0.0,8.8,Z3,Neuromuscular power / sprint,week-2-4-thu-climbing-adaption.zwo
7,GOOD ✓,SZRGWO 03.4,mattias-thyr-unstructured-workouts,53.0,65.9,0.864,Threshold — 41min steady @ 97%,22.6,0.0,11.3,37.7,28.3,0.0,Z4,Sustained threshold work,szrgwo-034.zwo
7,GOOD ✓,Free Ride Sandwich,sweet-spot,53.0,38.7,0.662,Sweet Spot — 20min steady @ 88%,47.2,15.1,0.0,37.7,0.0,0.0,Z1,Sustained sub-threshold work,free-ride-sandwich.zwo
7,GOOD ✓,FTP w/ Bursts,threshold,53.0,55.1,0.79,Anaerobic — 12×10s @ 130%,41.5,5.7,0.0,0.0,49.1,3.8,Z5,Anaerobic capacity / W' builder,ftp-w-bursts.zwo
7,GOOD ✓,High Intensity/5min,vo2-max,53.0,57.2,0.805,VO2max — 23min steady @ 109%,28.3,28.3,0.0,12.6,18.9,11.9,Z1,Sustained supra-threshold work,high-intensity5min.zwo
7,GOOD ✓,5. Watopia Volcano Circuit,z-racing,53.0,67.3,0.873,Threshold — 37min steady @ 98%,9.4,18.2,0.0,45.3,11.3,15.7,Z4,Sustained threshold work,week-1-5-watopia-volcano-circuit.zwo
7,GOOD ✓,#66-DPC STME Intervals - Session 1,zf18-direct-power-coaching-phase-6,53.0,38.2,0.658,VO2max — 10min steady @ 120%,81.1,0.0,0.0,0.0,0.0,18.9,Z1,Sustained supra-threshold work,week-1-66-dpc-stme-intervals-session-1.zwo
7,GOOD ✓,Attack the Bunch,training-camp-foundation,53.0,45.4,0.717,VO2max — 15min steady @ 125%,71.7,0.0,0.0,0.0,0.9,27.4,Z1,Sustained supra-threshold work,2.-attacking-attack-the-bunch.zwo
7,GOOD ✓,5. Watopia Volcano Circuit,competitive-race-prep,53.0,67.3,0.873,Threshold — 37min steady @ 98%,9.4,18.2,0.0,45.3,11.3,15.7,Z4,Sustained threshold work,week-1-5-watopia-volcano-circuit.zwo
7,GOOD ✓,Gentle Squeeze,climbing,52.7,53.4,0.78,Threshold — 13min steady @ 99%,24.7,11.4,28.5,17.1,11.4,7.0,Z3,Sustained threshold work,gentle-squeeze.zwo
7,GOOD ✓,2. TUE: Gentle Squeeze,gcn-zero-to-hero-plan,52.7,53.4,0.78,Threshold — 13min steady @ 99%,24.7,11.4,28.5,17.1,11.4,7.0,Z3,Sustained threshold work,week-3-2-tue-gentle-squeeze.zwo
7,GOOD ✓,#32 TT Strength Reps Set 1,zf19-spokes-personal-coaching-stage-4,52.7,36.2,0.642,Sweet Spot — 20min steady @ 90%,62.0,0.0,0.0,38.0,0.0,0.0,Z1,Sustained sub-threshold work,32-tt-strength-reps-set-1.zwo
7,GOOD ✓,SZRGWO 04.2,mattias-thyr-unstructured-workouts,52.5,66.1,0.869,Anaerobic — 5×70s @ 110%,31.1,0.0,3.8,27.6,0.0,37.5,Z6,Anaerobic capacity / W' builder,szrgwo-042.zwo
7,GOOD ✓,"#82-DPC ""I Hate Pav"" Intervals - Session 3",zf18-direct-power-coaching-phase-7,52.5,47.0,0.733,Sprint — 10×15s @ 175%,58.1,19.0,0.0,9.5,0.0,13.3,Z1,Neuromuscular power / sprint,week-3-82-dpc-i-hate-pav-intervals-session-3.zwo
7,GOOD ✓,4. THU: EPOC,gcn-zero-to-hero-plan,52.3,42.6,0.699,Sprint — 4×15s @ 165%,65.0,19.1,0.0,0.0,0.0,15.9,Z1,Neuromuscular power / sprint,week-6-race-specific-intensity-4-thu-epoc.zwo
7,GOOD ✓,EPOC,sprinting,52.3,42.6,0.699,Sprint — 4×15s @ 165%,65.0,19.1,0.0,0.0,0.0,15.9,Z1,Neuromuscular power / sprint,epoc.zwo
7,GOOD ✓,Day 6 - Tempo with accelerations #1,4wk-ftp-booster,52.2,49.7,0.756,Sweet Spot — 31min steady @ 91%,34.5,3.8,47.9,7.7,0.0,6.1,Z3,Sustained sub-threshold work,week-1-day-6-tempo-with-accelerations-1.zwo
7,GOOD ✓,Tempo with accelerations #1,sweet-spot,52.2,49.7,0.756,Sweet Spot — 31min steady @ 91%,34.5,3.8,47.9,7.7,0.0,6.1,Z3,Sustained sub-threshold work,tempo-with-accelerations-1.zwo
7,GOOD ✓,Day 1 - Endurance + 30/30's #1,2018-prl46-prep,52.0,39.7,0.677,Anaerobic — 6×30s @ 113%,28.8,43.3,16.3,0.0,0.0,11.5,Z2,Anaerobic capacity / W' builder,week-2-day-1-endurance-plus-3030s-1.zwo
7,GOOD ✓,Day 4 - Climbing Threshold #1,2018-prl46-prep,52.0,44.1,0.713,Sweet Spot — 20min steady @ 90%,23.1,38.5,0.0,38.5,0.0,0.0,Z2,Sustained sub-threshold work,week-7-day-4-climbing-threshold-1.zwo
7,GOOD ✓,Arise,30-60-minutes-to-burn,52.0,52.6,0.779,Anaerobic — 5×30s @ 120%,34.6,15.4,0.0,38.5,0.0,11.5,Z4,Anaerobic capacity / W' builder,arise.zwo
7,GOOD ✓,Day 1 - HIT 80% FTP #1,4wk-ftp-booster,52.0,42.0,0.696,Sprint — 4×10s @ 175%,27.6,13.5,38.5,9.6,0.0,10.9,Z3,Neuromuscular power / sprint,week-1-day-1-hit-80-ftp-1.zwo
7,GOOD ✓,Day 5 - Climbing Sustained Threshold,4wk-prl-prep,52.0,44.1,0.713,Sweet Spot — 20min steady @ 90%,23.1,38.5,0.0,38.5,0.0,0.0,Z2,Sustained sub-threshold work,week-1-day-5-climbing-sustained-threshold.zwo
7,GOOD ✓,The Carapaz,climbing,52.0,50.7,0.765,Sweet Spot — 30min steady @ 90%,25.0,15.4,46.2,0.0,7.7,5.8,Z3,Sustained sub-threshold work,the-carapaz.zwo
7,GOOD ✓,Lama's Sydney Harbour Bridge,gp-lama,52.0,52.2,0.776,Threshold — 14min steady @ 98%,26.9,11.5,11.5,30.8,3.8,15.4,Z4,Sustained threshold work,lamas-sydney-harbour-bridge.zwo
7,GOOD ✓,Day 7 - Pointy Pyramid,hunters-challenge,52.0,54.2,0.791,VO2max — 15min steady @ 112%,0.0,71.2,0.0,7.7,0.0,21.2,Z2,Sustained supra-threshold work,week-2-day-7-pointy-pyramid.zwo
7,GOOD ✓,The Carapaz,ineos-grenadiers-virtual-training-camp,52.0,50.7,0.765,Sweet Spot — 30min steady @ 90%,25.0,15.4,46.2,0.0,7.7,5.8,Z3,Sustained sub-threshold work,the-carapaz.zwo
7,GOOD ✓,3. 30/30 Anaerobic #1,l-etape-du-tour-training-club,52.0,47.3,0.739,Sprint — 4×10s @ 200%,23.1,50.6,0.0,9.6,0.0,16.7,Z2,Neuromuscular power / sprint,phase-1-3-3030-anaerobic-1.zwo
7,GOOD ✓,2. Escalating 3min VO2max,l-etape-du-tour-training-club,52.0,45.4,0.724,Threshold — 17min steady @ 105%,32.7,34.6,0.0,7.7,5.8,19.2,Z2,Sustained threshold work,phase-3-2-escalating-3min-vo2max.zwo
7,GOOD ✓,SZRGWO 06.1,mattias-thyr-unstructured-workouts,52.0,54.5,0.793,Threshold — 15min steady @ 98%,23.1,15.4,9.6,25.6,23.1,3.2,Z4,Sustained threshold work,szrgwo-061.zwo
7,GOOD ✓,INEOS Grenadiers: Anaerobic Capacity,pro-training-camp-ineos-grenadiers,52.0,45.3,0.723,Anaerobic — 10×20s @ 140%,42.9,38.5,0.0,3.8,1.9,12.8,Z1,Anaerobic capacity / W' builder,ineos-grenadiers-anaerobic-capacity.zwo
7,GOOD ✓,HIT 80% FTP #1,threshold,52.0,42.0,0.696,Sprint — 4×10s @ 175%,27.6,13.5,38.5,9.6,0.0,10.9,Z3,Neuromuscular power / sprint,hit-80-ftp-1.zwo
7,GOOD ✓,30/30 Anaerobic #1,tt-tuneup,52.0,43.4,0.708,Sprint — 4×10s @ 200%,42.3,31.4,0.0,9.6,0.0,16.7,Z1,Neuromuscular power / sprint,week-1-3030-anaerobic-1.zwo
7,GOOD ✓,30/30 Anaerobic #1,vo2-max,52.0,47.3,0.739,Sprint — 4×10s @ 200%,23.1,50.6,0.0,9.6,0.0,16.7,Z2,Neuromuscular power / sprint,3030-anaerobic-1.zwo
7,GOOD ✓,INEOS Grenadiers: Anaerobic Capacity,vo2-max,52.0,45.3,0.723,Anaerobic — 10×20s @ 140%,42.9,38.5,0.0,3.8,1.9,12.8,Z1,Anaerobic capacity / W' builder,ineos-grenadiers-anaerobic-capacity.zwo
7,GOOD ✓,3. Arise,z-racing,52.0,52.6,0.779,Anaerobic — 5×30s @ 120%,34.6,15.4,0.0,38.5,0.0,11.5,Z4,Anaerobic capacity / W' builder,week-3-3-arise.zwo
7,GOOD ✓,3. Boogie,z-racing,52.0,55.5,0.8,Anaerobic — 5×40s @ 120%,31.4,15.4,0.0,38.5,0.0,14.7,Z4,Anaerobic capacity / W' builder,week-4-3-boogie.zwo
7,GOOD ✓,3. Boogie,z-racing,52.0,55.5,0.8,Anaerobic — 5×40s @ 120%,31.4,15.4,0.0,38.5,0.0,14.7,Z4,Anaerobic capacity / W' builder,week-5-3-boogie.zwo
7,GOOD ✓,3. Arise,competitive-race-prep,52.0,52.6,0.779,Anaerobic — 5×30s @ 120%,34.6,15.4,0.0,38.5,0.0,11.5,Z4,Anaerobic capacity / W' builder,week-3-3-arise.zwo
7,GOOD ✓,3. Boogie,competitive-race-prep,52.0,55.5,0.8,Anaerobic — 5×40s @ 120%,31.4,15.4,0.0,38.5,0.0,14.7,Z4,Anaerobic capacity / W' builder,week-4-3-boogie.zwo
7,GOOD ✓,3. Boogie,competitive-race-prep,52.0,55.5,0.8,Anaerobic — 5×40s @ 120%,31.4,15.4,0.0,38.5,0.0,14.7,Z4,Anaerobic capacity / W' builder,week-5-3-boogie.zwo
7,GOOD ✓,#5 Under Control,fitness-tune-up,51.7,51.3,0.772,Sweet Spot — 29min steady @ 93%,27.1,17.4,0.0,40.6,13.5,1.3,Z4,Sustained sub-threshold work,short-5-under-control.zwo
7,GOOD ✓,Peak VO2 Intervals,best-of-coop-academy,51.5,48.5,0.752,VO2max — 16min steady @ 114%,46.6,19.4,0.0,14.6,0.0,19.4,Z1,Sustained supra-threshold work,za-2021-peak-vo2-intervals.zwo
7,GOOD ✓,2. Peak VO2 Intervals,elite-selection-2021,51.5,48.5,0.752,VO2max — 16min steady @ 114%,46.6,19.4,0.0,14.6,0.0,19.4,Z1,Sustained supra-threshold work,2-peak-vo2-intervals.zwo
7,GOOD ✓,SZRGWO 02.1,mattias-thyr-unstructured-workouts,51.1,65.0,0.874,Threshold — 37min steady @ 97%,5.9,21.5,0.0,70.5,0.0,2.1,Z4,Sustained threshold work,szrgwo-021.zwo
7,GOOD ✓,SZRGWO 02.2,mattias-thyr-unstructured-workouts,51.1,65.9,0.88,Threshold — 37min steady @ 98%,5.9,21.5,0.0,70.5,0.0,2.1,Z4,Sustained threshold work,szrgwo-022.zwo
7,GOOD ✓,1. Max O'clock,dirt-destroyer,51.0,34.5,0.637,Sprint — 8×20s @ 160%,68.6,13.7,0.0,0.0,0.0,17.6,Z1,Neuromuscular power / sprint,week-6-1-max-oclock.zwo
7,GOOD ✓,Turn up the AC (anaerobic capacity) (2x4x2),gravel-grinder,51.0,38.6,0.674,Sprint — 4×30s @ 160%,74.5,0.0,2.0,13.7,2.0,7.8,Z1,Neuromuscular power / sprint,week-4-turn-up-the-ac-anaerobic-capacity-2x4x2.zwo
7,GOOD ✓,SZRGWO 01.3,mattias-thyr-unstructured-workouts,51.0,56.7,0.817,Sweet Spot — 35min steady @ 93%,3.9,27.5,0.0,62.7,0.0,5.9,Z4,Sustained sub-threshold work,szrgwo-013.zwo
7,GOOD ✓,SZRGWO 01.4,mattias-thyr-unstructured-workouts,51.0,57.6,0.823,Sprint — 3×15s @ 175%,10.3,25.5,0.0,39.2,17.6,7.4,Z4,Neuromuscular power / sprint,szrgwo-014.zwo
7,GOOD ✓,Turn Up The AC (2x4x2min),vo2-max,51.0,38.6,0.674,Sprint — 4×30s @ 160%,74.5,0.0,2.0,13.7,2.0,7.8,Z1,Neuromuscular power / sprint,turn-up-the-ac-2x4x2min.zwo
